FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
GA281,Sydney,SYD,Jakarta,CGK,7220,Emirates,Boeing 777,Premium_Economy,569.48,146,133,2025-03-20,10:52:56,2025-03-20,12:53:16
EM560,Jakarta,CGK,Madrid,MAD,8372,AirAsia,Boeing 737,First_Class,940.6,119,84,2025-03-17,10:15:57,2025-03-17,12:35:29
SI125,New York,JFK,Sydney,SYD,9365,Garuda Indonesia,Airbus A380,First_Class,927.26,199,34,2025-03-22,15:03:39,2025-03-22,17:39:44
SI279,Tokyo,HND,Jakarta,CGK,10906,AirAsia,Airbus A320,Business,618.13,195,96,2025-03-15,13:43:29,2025-03-15,16:45:15
AI438,Dubai,DXB,Tokyo,HND,16864,Garuda Indonesia,Airbus A380,Economy,218.36,103,54,2025-03-15,18:51:28,2025-03-15,23:32:32
SI836,Dubai,DXB,Tokyo,HND,14636,Qatar Airways,Boeing 777,Economy,114.89,194,187,2025-03-26,15:42:01,2025-03-26,19:45:57
SI856,London,LHR,Dubai,DXB,16109,Singapore Airlines,Boeing 737,First_Class,922.27,181,46,2025-03-23,09:35:19,2025-03-23,14:03:48
QA293,Jakarta,CGK,London,LHR,10630,Qatar Airways,Boeing 737,Economy,124.49,106,39,2025-03-23,16:33:15,2025-03-23,19:30:25
SI696,Sydney,SYD,Madrid,MAD,8309,Garuda Indonesia,Boeing 777,First_Class,950.98,129,37,2025-03-18,05:45:33,2025-03-18,08:04:02
GA487,Dubai,DXB,Tokyo,HND,7958,AirAsia,Airbus A380,Economy,187.77,171,28,2025-03-22,18:39:06,2025-03-22,20:51:44
SI579,Dubai,DXB,Madrid,MAD,15231,AirAsia,Boeing 777,First_Class,913.39,124,84,2025-03-23,19:30:53,2025-03-23,23:44:44
EM182,Madrid,MAD,Tokyo,HND,16087,Singapore Airlines,Airbus A380,Economy,260.06,137,104,2025-03-21,10:21:22,2025-03-21,14:49:29
AI572,Madrid,MAD,Dubai,DXB,16220,Garuda Indonesia,Boeing 777,Economy,164.44,137,134,2025-03-27,19:45:47,2025-03-28,00:16:07
AI948,Tokyo,HND,Madrid,MAD,7586,Singapore Airlines,Airbus A320,Economy,161.77,129,112,2025-03-23,04:35:50,2025-03-23,06:42:16
GA277,Jakarta,CGK,Dubai,DXB,10275,Garuda Indonesia,Boeing 737,Business,806.43,191,150,2025-03-27,23:16:47,2025-03-28,02:08:02
EM423,Sydney,SYD,Tokyo,HND,13502,Emirates,Boeing 787,First_Class,994.37,179,41,2025-03-25,03:18:54,2025-03-25,07:03:56
AI968,Dubai,DXB,Jakarta,CGK,17981,Qatar Airways,Airbus A380,Economy,163.91,118,74,2025-03-22,04:13:16,2025-03-22,09:12:57
QA744,Jakarta,CGK,Dubai,DXB,10709,Emirates,Airbus A320,First_Class,915.63,198,117,2025-03-29,05:53:23,2025-03-29,08:51:52
SI504,Jakarta,CGK,Dubai,DXB,10754,Singapore Airlines,Boeing 737,Economy,228.7,111,80,2025-03-24,04:05:08,2025-03-24,07:04:22
GA347,Sydney,SYD,London,LHR,9474,Singapore Airlines,Boeing 787,Business,772.09,174,48,2025-03-22,21:31:24,2025-03-23,00:09:18
AI130,Jakarta,CGK,London,LHR,16395,Garuda Indonesia,Boeing 737,Economy,153.9,101,48,2025-03-18,09:56:32,2025-03-18,14:29:47
GA865,New York,JFK,Madrid,MAD,16491,Emirates,Airbus A320,Business,794.65,101,49,2025-03-17,12:49:13,2025-03-17,17:24:04
SI927,London,LHR,New York,JFK,7512,Singapore Airlines,Airbus A320,Business,764.5,165,11,2025-03-15,12:38:56,2025-03-15,14:44:08
EM851,Sydney,SYD,Madrid,MAD,15466,Qatar Airways,Airbus A320,Business,897.28,146,50,2025-03-21,21:34:33,2025-03-22,01:52:19
SI240,Jakarta,CGK,London,LHR,17219,Emirates,Boeing 777,Business,863.75,137,71,2025-03-23,16:20:22,2025-03-23,21:07:21
EM926,Sydney,SYD,Dubai,DXB,14566,Garuda Indonesia,Boeing 737,Business,675.47,143,140,2025-03-21,23:43:34,2025-03-22,03:46:20
EM654,London,LHR,Dubai,DXB,9284,Singapore Airlines,Boeing 787,Business,808.06,120,62,2025-03-21,09:46:39,2025-03-21,12:21:23
GA645,Madrid,MAD,London,LHR,13094,Emirates,Airbus A380,Premium_Economy,485.63,101,24,2025-03-26,21:31:39,2025-03-27,01:09:53
AI426,Jakarta,CGK,Tokyo,HND,8411,Qatar Airways,Boeing 787,Economy,168.79,138,138,2025-03-26,20:08:49,2025-03-26,22:29:00
AI997,Tokyo,HND,London,LHR,17145,Garuda Indonesia,Boeing 737,Economy,192.48,179,73,2025-03-17,11:43:29,2025-03-17,16:29:14
AI508,Madrid,MAD,Sydney,SYD,15967,Emirates,Boeing 737,First_Class,966.07,141,134,2025-03-28,21:48:34,2025-03-29,02:14:41
GA531,Sydney,SYD,Madrid,MAD,13496,AirAsia,Boeing 787,Premium_Economy,378.6,200,28,2025-03-26,20:16:59,2025-03-27,00:01:55
QA804,Tokyo,HND,Madrid,MAD,17587,Garuda Indonesia,Boeing 787,Economy,159.22,112,83,2025-03-16,16:00:17,2025-03-16,20:53:24
SI124,Madrid,MAD,Jakarta,CGK,13749,Garuda Indonesia,Airbus A320,Economy,274.3,129,67,2025-03-22,18:16:16,2025-03-22,22:05:25
QA887,Tokyo,HND,London,LHR,17714,Emirates,Boeing 777,Business,652.77,173,137,2025-03-18,04:29:04,2025-03-18,09:24:18
EM813,Sydney,SYD,Jakarta,CGK,7527,AirAsia,Boeing 777,Premium_Economy,397.69,156,126,2025-03-29,04:46:29,2025-03-29,06:51:56
QA407,London,LHR,New York,JFK,15022,Garuda Indonesia,Boeing 787,First_Class,972.0,129,68,2025-03-25,00:12:28,2025-03-25,04:22:50
GA287,Sydney,SYD,London,LHR,15769,Qatar Airways,Boeing 777,Economy,244.01,134,128,2025-03-28,05:33:14,2025-03-28,09:56:03
AI434,Madrid,MAD,Dubai,DXB,14022,Qatar Airways,Boeing 787,Business,872.67,118,62,2025-03-28,08:36:52,2025-03-28,12:30:34
AI100,Tokyo,HND,Madrid,MAD,14039,Singapore Airlines,Airbus A320,First_Class,904.37,110,79,2025-03-22,16:02:11,2025-03-22,19:56:10
QA897,Sydney,SYD,Dubai,DXB,10229,Emirates,Boeing 737,Economy,197.22,186,58,2025-03-23,07:31:31,2025-03-23,10:22:00
SI710,Sydney,SYD,Madrid,MAD,8094,Garuda Indonesia,Airbus A320,Business,646.51,158,24,2025-03-28,21:11:04,2025-03-28,23:25:58
EM884,Sydney,SYD,Madrid,MAD,12174,Qatar Airways,Airbus A320,Premium_Economy,469.11,197,74,2025-03-17,05:01:00,2025-03-17,08:23:54
QA424,Jakarta,CGK,Madrid,MAD,15672,Singapore Airlines,Boeing 777,Premium_Economy,341.29,194,145,2025-03-28,17:50:54,2025-03-28,22:12:06
GA813,Madrid,MAD,New York,JFK,14723,Garuda Indonesia,Airbus A320,Business,642.96,139,97,2025-03-20,16:00:01,2025-03-20,20:05:24
QA162,New York,JFK,Dubai,DXB,9969,Singapore Airlines,Airbus A380,Premium_Economy,445.98,159,93,2025-03-21,20:57:26,2025-03-21,23:43:35
SI190,Dubai,DXB,Jakarta,CGK,10118,Singapore Airlines,Boeing 777,Economy,226.36,195,149,2025-03-15,08:05:45,2025-03-15,10:54:23
AI452,Sydney,SYD,Dubai,DXB,9951,AirAsia,Airbus A380,First_Class,966.58,109,84,2025-03-29,13:31:48,2025-03-29,16:17:39
GA537,Tokyo,HND,Madrid,MAD,13174,Garuda Indonesia,Airbus A320,First_Class,931.44,141,91,2025-03-21,02:49:07,2025-03-21,06:28:41
QA849,Dubai,DXB,Sydney,SYD,9668,Emirates,Boeing 787,First_Class,925.42,100,13,2025-03-24,11:38:18,2025-03-24,14:19:26
SI498,Sydney,SYD,Jakarta,CGK,12157,Emirates,Boeing 787,Business,745.89,190,172,2025-03-15,15:45:38,2025-03-15,19:08:15
GA117,Sydney,SYD,London,LHR,11160,Singapore Airlines,Boeing 777,Business,665.49,199,25,2025-03-19,20:27:13,2025-03-19,23:33:13
AI103,London,LHR,New York,JFK,17205,Singapore Airlines,Airbus A380,Premium_Economy,352.48,163,103,2025-03-25,14:06:38,2025-03-25,18:53:23
EM694,New York,JFK,Dubai,DXB,9336,Garuda Indonesia,Airbus A380,First_Class,994.87,173,169,2025-03-18,05:14:24,2025-03-18,07:50:00
SI446,Tokyo,HND,Dubai,DXB,17888,Garuda Indonesia,Boeing 777,Premium_Economy,426.24,175,103,2025-03-18,11:01:38,2025-03-18,15:59:46
EM380,Madrid,MAD,Sydney,SYD,14236,AirAsia,Boeing 737,Premium_Economy,457.42,138,131,2025-03-15,12:28:52,2025-03-15,16:26:08
GA920,Jakarta,CGK,London,LHR,8807,Singapore Airlines,Boeing 777,Premium_Economy,377.11,161,147,2025-03-15,16:52:25,2025-03-15,19:19:12
GA561,Sydney,SYD,Tokyo,HND,12297,Emirates,Boeing 787,Premium_Economy,411.41,139,92,2025-03-27,17:43:35,2025-03-27,21:08:32
AI157,Jakarta,CGK,London,LHR,11840,Emirates,Boeing 737,Economy,211.46,188,83,2025-03-22,17:45:51,2025-03-22,21:03:11
EM484,Tokyo,HND,London,LHR,8548,Emirates,Boeing 787,Economy,266.24,179,159,2025-03-20,16:36:51,2025-03-20,18:59:19
AI906,Madrid,MAD,Dubai,DXB,17563,Emirates,Boeing 787,Premium_Economy,304.08,162,13,2025-03-17,03:03:20,2025-03-17,07:56:03
AI189,Jakarta,CGK,Dubai,DXB,13833,Emirates,Airbus A380,Premium_Economy,309.18,158,69,2025-03-26,18:38:33,2025-03-26,22:29:06
SI891,Dubai,DXB,London,LHR,11900,Garuda Indonesia,Airbus A320,Economy,173.64,148,113,2025-03-28,09:11:08,2025-03-28,12:29:28
SI755,New York,JFK,Madrid,MAD,13792,Qatar Airways,Boeing 777,First_Class,907.5,189,14,2025-03-18,19:31:10,2025-03-18,23:21:02
EM641,New York,JFK,London,LHR,9895,Emirates,Airbus A320,Economy,171.6,159,68,2025-03-21,08:38:39,2025-03-21,11:23:34
SI301,Tokyo,HND,Sydney,SYD,10688,AirAsia,Boeing 777,Business,706.83,169,93,2025-03-28,23:51:19,2025-03-29,02:49:27
AI479,Dubai,DXB,Sydney,SYD,12456,AirAsia,Boeing 737,First_Class,916.09,104,31,2025-03-28,03:36:15,2025-03-28,07:03:51
EM161,Jakarta,CGK,Dubai,DXB,10513,Qatar Airways,Airbus A380,First_Class,998.0,141,67,2025-03-25,20:54:17,2025-03-25,23:49:30
SI604,London,LHR,Sydney,SYD,10492,AirAsia,Airbus A320,Premium_Economy,566.51,166,156,2025-03-24,07:21:33,2025-03-24,10:16:25
GA710,Madrid,MAD,Jakarta,CGK,15169,Emirates,Airbus A380,Premium_Economy,531.5,134,92,2025-03-21,07:02:10,2025-03-21,11:14:59
AI645,Jakarta,CGK,London,LHR,9745,Garuda Indonesia,Boeing 787,Economy,285.93,118,53,2025-03-27,12:19:30,2025-03-27,15:01:55
AI324,Madrid,MAD,Sydney,SYD,10423,AirAsia,Airbus A380,First_Class,921.66,181,140,2025-03-21,22:28:32,2025-03-22,01:22:15
QA657,New York,JFK,Dubai,DXB,9916,Garuda Indonesia,Boeing 737,Premium_Economy,374.11,123,95,2025-03-17,03:30:33,2025-03-17,06:15:49
EM425,Jakarta,CGK,Tokyo,HND,15453,Garuda Indonesia,Boeing 787,Premium_Economy,524.83,111,88,2025-03-15,21:21:56,2025-03-16,01:39:29
AI747,Sydney,SYD,Tokyo,HND,13950,Garuda Indonesia,Airbus A320,Premium_Economy,395.55,155,70,2025-03-16,07:21:41,2025-03-16,11:14:11
SI728,Jakarta,CGK,Sydney,SYD,17405,AirAsia,Boeing 777,Economy,248.72,114,33,2025-03-15,22:57:28,2025-03-16,03:47:33
AI250,Jakarta,CGK,London,LHR,9249,Qatar Airways,Boeing 737,Economy,161.65,196,187,2025-03-21,19:58:29,2025-03-21,22:32:38
SI646,Dubai,DXB,Tokyo,HND,13378,Singapore Airlines,Boeing 777,Premium_Economy,544.32,153,123,2025-03-20,09:29:41,2025-03-20,13:12:39
AI752,Tokyo,HND,London,LHR,11067,Qatar Airways,Boeing 777,Premium_Economy,487.85,168,131,2025-03-27,15:31:11,2025-03-27,18:35:38
EM209,Madrid,MAD,New York,JFK,14816,Qatar Airways,Airbus A380,Premium_Economy,307.71,132,90,2025-03-22,13:49:32,2025-03-22,17:56:28
GA945,Madrid,MAD,Tokyo,HND,14463,Garuda Indonesia,Airbus A380,First_Class,974.56,151,29,2025-03-29,11:47:01,2025-03-29,15:48:04
GA736,London,LHR,Tokyo,HND,11625,Garuda Indonesia,Boeing 737,Business,621.0,165,24,2025-03-28,09:07:19,2025-03-28,12:21:04
QA104,London,LHR,Madrid,MAD,15032,Singapore Airlines,Boeing 777,Business,797.68,186,108,2025-03-15,23:29:33,2025-03-16,03:40:05
EM390,Sydney,SYD,Dubai,DXB,11327,Garuda Indonesia,Airbus A320,Economy,203.7,187,106,2025-03-23,04:42:26,2025-03-23,07:51:13
SI234,Jakarta,CGK,Tokyo,HND,10350,Emirates,Airbus A380,First_Class,910.71,104,101,2025-03-26,23:54:40,2025-03-27,02:47:10
AI851,London,LHR,Sydney,SYD,15214,Qatar Airways,Boeing 777,Premium_Economy,550.92,175,97,2025-03-17,04:14:17,2025-03-17,08:27:51
SI194,Jakarta,CGK,London,LHR,13674,AirAsia,Airbus A320,First_Class,946.05,181,47,2025-03-18,05:01:49,2025-03-18,08:49:43
SI885,New York,JFK,Tokyo,HND,7214,Garuda Indonesia,Boeing 787,Business,713.55,128,108,2025-03-19,14:24:46,2025-03-19,16:25:00
GA181,Tokyo,HND,Dubai,DXB,14771,Singapore Airlines,Airbus A380,Premium_Economy,393.66,136,119,2025-03-26,06:18:10,2025-03-26,10:24:21
GA517,Madrid,MAD,London,LHR,13012,Singapore Airlines,Boeing 777,First_Class,988.2,196,167,2025-03-29,12:53:01,2025-03-29,16:29:53
SI277,London,LHR,Jakarta,CGK,8011,Garuda Indonesia,Airbus A380,First_Class,922.56,110,31,2025-03-27,12:51:39,2025-03-27,15:05:10
SI215,London,LHR,New York,JFK,7256,Emirates,Boeing 737,Premium_Economy,548.63,135,96,2025-03-19,13:18:35,2025-03-19,15:19:31
AI386,Sydney,SYD,New York,JFK,9393,Garuda Indonesia,Airbus A320,Business,887.38,122,100,2025-03-20,08:16:02,2025-03-20,10:52:35
EM783,Madrid,MAD,Dubai,DXB,17932,Qatar Airways,Boeing 787,Business,770.02,168,110,2025-03-14,21:39:37,2025-03-15,02:38:29
SI556,Jakarta,CGK,Tokyo,HND,7422,AirAsia,Boeing 737,Business,894.72,149,15,2025-03-29,03:15:30,2025-03-29,05:19:12
QA403,New York,JFK,Madrid,MAD,11943,AirAsia,Boeing 787,Business,810.91,139,113,2025-03-21,16:10:50,2025-03-21,19:29:53
GA164,Jakarta,CGK,Madrid,MAD,14023,AirAsia,Airbus A320,Economy,191.49,153,118,2025-03-20,16:00:16,2025-03-20,19:53:59
EM526,Tokyo,HND,London,LHR,10226,Singapore Airlines,Boeing 787,Business,638.06,104,76,2025-03-18,07:54:36,2025-03-18,10:45:02
AI300,Sydney,SYD,Dubai,DXB,15058,AirAsia,Airbus A380,Business,673.36,109,90,2025-03-23,00:10:03,2025-03-23,04:21:01
GA961,Dubai,DXB,Sydney,SYD,9645,Singapore Airlines,Airbus A380,Economy,205.51,184,88,2025-03-17,07:54:19,2025-03-17,10:35:04
AI687,Madrid,MAD,Dubai,DXB,9141,AirAsia,Boeing 777,Business,864.81,113,36,2025-03-24,04:05:52,2025-03-24,06:38:13
EM136,Tokyo,HND,Jakarta,CGK,7915,Singapore Airlines,Boeing 787,First_Class,978.71,166,79,2025-03-15,03:22:10,2025-03-15,05:34:05
QA911,Jakarta,CGK,New York,JFK,8005,Singapore Airlines,Boeing 777,Economy,137.76,171,49,2025-03-27,19:28:35,2025-03-27,21:42:00
EM346,Dubai,DXB,Madrid,MAD,12391,Emirates,Boeing 777,Business,888.58,112,77,2025-03-16,20:10:15,2025-03-16,23:36:46
AI583,London,LHR,New York,JFK,16403,Garuda Indonesia,Boeing 777,First_Class,975.31,158,26,2025-03-16,22:18:51,2025-03-17,02:52:14
AI952,Madrid,MAD,New York,JFK,17104,Qatar Airways,Boeing 737,Business,625.66,196,122,2025-03-23,04:50:14,2025-03-23,09:35:18
SI386,New York,JFK,London,LHR,13557,Emirates,Boeing 777,Economy,273.81,162,130,2025-03-23,17:07:45,2025-03-23,20:53:42
GA244,Dubai,DXB,Sydney,SYD,10851,Garuda Indonesia,Airbus A320,Business,845.49,171,166,2025-03-20,21:42:07,2025-03-21,00:42:58
EM829,Dubai,DXB,Tokyo,HND,10439,Garuda Indonesia,Airbus A380,First_Class,965.02,162,12,2025-03-27,18:20:39,2025-03-27,21:14:38
GA858,New York,JFK,Madrid,MAD,10419,Singapore Airlines,Boeing 737,Business,710.92,104,51,2025-03-15,08:01:06,2025-03-15,10:54:45
GA332,London,LHR,Dubai,DXB,15309,Garuda Indonesia,Boeing 777,First_Class,974.69,169,85,2025-03-17,01:21:49,2025-03-17,05:36:58
SI154,Tokyo,HND,London,LHR,9315,Singapore Airlines,Airbus A320,Business,609.92,185,165,2025-03-27,22:12:36,2025-03-28,00:47:51
GA855,London,LHR,New York,JFK,7757,AirAsia,Boeing 737,Economy,211.24,149,81,2025-03-17,08:14:29,2025-03-17,10:23:46
EM612,Jakarta,CGK,Madrid,MAD,9196,Garuda Indonesia,Boeing 787,Economy,130.95,137,13,2025-03-15,01:05:23,2025-03-15,03:38:39
EM187,London,LHR,Tokyo,HND,10927,Singapore Airlines,Airbus A380,First_Class,958.35,182,16,2025-03-22,09:51:09,2025-03-22,12:53:16
QA740,Jakarta,CGK,New York,JFK,10021,Garuda Indonesia,Boeing 777,First_Class,990.27,112,11,2025-03-19,01:19:03,2025-03-19,04:06:04
SI253,New York,JFK,Dubai,DXB,9548,Qatar Airways,Airbus A320,Economy,120.11,142,127,2025-03-14,22:59:51,2025-03-15,01:38:59
QA209,Dubai,DXB,Madrid,MAD,7788,Qatar Airways,Boeing 787,Business,708.5,180,51,2025-03-26,19:34:18,2025-03-26,21:44:06
AI549,New York,JFK,London,LHR,15274,Singapore Airlines,Airbus A320,Premium_Economy,525.14,110,43,2025-03-23,08:17:10,2025-03-23,12:31:44
AI471,Sydney,SYD,London,LHR,16002,Emirates,Boeing 777,First_Class,997.83,163,132,2025-03-29,08:26:18,2025-03-29,12:53:00
GA940,Jakarta,CGK,Tokyo,HND,15292,Emirates,Boeing 737,Economy,275.5,155,57,2025-03-21,10:13:39,2025-03-21,14:28:31
AI465,Tokyo,HND,Madrid,MAD,10102,AirAsia,Boeing 777,Premium_Economy,470.77,135,65,2025-03-29,17:17:46,2025-03-29,20:06:08
EM190,London,LHR,New York,JFK,8030,Garuda Indonesia,Airbus A320,Premium_Economy,493.44,120,72,2025-03-24,09:12:47,2025-03-24,11:26:37
EM354,Sydney,SYD,Dubai,DXB,10688,Emirates,Boeing 777,Business,607.64,117,76,2025-03-15,12:33:39,2025-03-15,15:31:47
QA850,Tokyo,HND,Sydney,SYD,14894,Garuda Indonesia,Boeing 777,First_Class,935.83,112,109,2025-03-27,21:49:56,2025-03-28,01:58:10
QA825,Dubai,DXB,London,LHR,9421,AirAsia,Airbus A380,First_Class,928.5,164,24,2025-03-14,23:12:11,2025-03-15,01:49:12
QA420,Tokyo,HND,Dubai,DXB,7941,Qatar Airways,Airbus A380,First_Class,949.46,200,130,2025-03-17,08:14:02,2025-03-17,10:26:23
QA659,Tokyo,HND,New York,JFK,13531,Garuda Indonesia,Airbus A380,Economy,275.82,131,64,2025-03-18,19:33:00,2025-03-18,23:18:31
QA202,Dubai,DXB,Tokyo,HND,11362,Singapore Airlines,Boeing 777,Premium_Economy,447.2,190,58,2025-03-15,06:47:42,2025-03-15,09:57:04
QA335,Tokyo,HND,Madrid,MAD,12829,Emirates,Boeing 737,First_Class,965.02,101,42,2025-03-19,16:12:57,2025-03-19,19:46:46
QA465,Madrid,MAD,Tokyo,HND,14208,Qatar Airways,Boeing 737,Economy,232.16,191,103,2025-03-16,00:22:12,2025-03-16,04:19:00
EM297,Sydney,SYD,Jakarta,CGK,15615,Qatar Airways,Boeing 737,First_Class,967.33,112,33,2025-03-27,15:24:46,2025-03-27,19:45:01
SI208,New York,JFK,Tokyo,HND,14594,Emirates,Boeing 787,Economy,294.15,195,157,2025-03-16,06:27:43,2025-03-16,10:30:57
GA603,Tokyo,HND,Sydney,SYD,16147,Emirates,Boeing 787,First_Class,903.03,118,103,2025-03-22,03:29:43,2025-03-22,07:58:50
QA266,Dubai,DXB,London,LHR,10583,AirAsia,Airbus A380,Economy,292.38,118,110,2025-03-24,08:01:15,2025-03-24,10:57:38
AI857,Tokyo,HND,Madrid,MAD,11189,Singapore Airlines,Boeing 737,Business,884.1,193,45,2025-03-28,22:20:19,2025-03-29,01:26:48
QA514,New York,JFK,Jakarta,CGK,17380,Emirates,Boeing 737,Premium_Economy,555.13,153,41,2025-03-28,10:15:04,2025-03-28,15:04:44
EM293,Tokyo,HND,New York,JFK,15418,AirAsia,Boeing 737,Economy,241.54,180,28,2025-03-25,03:13:28,2025-03-25,07:30:26
GA466,Tokyo,HND,New York,JFK,13218,Garuda Indonesia,Boeing 737,Economy,207.9,144,129,2025-03-20,00:20:31,2025-03-20,04:00:49
QA110,Sydney,SYD,Jakarta,CGK,11914,AirAsia,Boeing 737,Premium_Economy,464.41,128,81,2025-03-26,13:24:05,2025-03-26,16:42:39
AI868,Jakarta,CGK,Sydney,SYD,13459,Singapore Airlines,Airbus A380,Premium_Economy,511.11,178,112,2025-03-23,15:00:25,2025-03-23,18:44:44
GA389,Jakarta,CGK,Tokyo,HND,14501,Garuda Indonesia,Boeing 737,Premium_Economy,326.33,112,35,2025-03-15,00:51:44,2025-03-15,04:53:25
GA698,Tokyo,HND,Sydney,SYD,15961,AirAsia,Boeing 737,Business,681.05,181,100,2025-03-23,01:05:58,2025-03-23,05:31:59
QA480,Jakarta,CGK,Sydney,SYD,14601,Qatar Airways,Boeing 777,Economy,109.53,168,138,2025-03-23,00:26:18,2025-03-23,04:29:39
QA504,New York,JFK,Tokyo,HND,8336,AirAsia,Boeing 777,Economy,209.12,156,81,2025-03-27,14:33:49,2025-03-27,16:52:45
GA884,Madrid,MAD,Dubai,DXB,12280,Garuda Indonesia,Boeing 787,Premium_Economy,531.22,120,61,2025-03-26,21:17:54,2025-03-27,00:42:34
QA551,Tokyo,HND,Madrid,MAD,14195,Emirates,Airbus A380,First_Class,976.5,178,67,2025-03-22,02:29:58,2025-03-22,06:26:33
AI734,New York,JFK,Dubai,DXB,7208,Garuda Indonesia,Boeing 787,First_Class,918.13,172,100,2025-03-24,12:32:20,2025-03-24,14:32:28
QA539,Tokyo,HND,Dubai,DXB,8791,Qatar Airways,Boeing 777,First_Class,981.94,121,23,2025-03-20,13:34:56,2025-03-20,16:01:27
GA612,New York,JFK,Tokyo,HND,13174,AirAsia,Airbus A380,Premium_Economy,301.59,141,36,2025-03-23,08:31:55,2025-03-23,12:11:29
QA215,London,LHR,New York,JFK,9544,Garuda Indonesia,Boeing 787,Economy,289.86,144,129,2025-03-14,17:30:25,2025-03-14,20:09:29
GA826,Jakarta,CGK,London,LHR,14942,AirAsia,Boeing 777,Economy,184.85,159,23,2025-03-28,10:53:03,2025-03-28,15:02:05
EM144,Tokyo,HND,Jakarta,CGK,8839,Garuda Indonesia,Boeing 787,First_Class,945.77,165,31,2025-03-16,02:13:24,2025-03-16,04:40:43
SI707,New York,JFK,Jakarta,CGK,9712,AirAsia,Airbus A380,Premium_Economy,345.23,145,13,2025-03-26,04:16:41,2025-03-26,06:58:33
QA274,Jakarta,CGK,New York,JFK,8073,Garuda Indonesia,Boeing 777,Business,653.79,130,55,2025-03-14,21:30:15,2025-03-14,23:44:48
EM637,London,LHR,Tokyo,HND,17387,Singapore Airlines,Boeing 737,Economy,203.43,116,21,2025-03-24,17:14:39,2025-03-24,22:04:26
AI342,Madrid,MAD,New York,JFK,8542,Qatar Airways,Airbus A320,First_Class,924.16,192,113,2025-03-19,20:28:04,2025-03-19,22:50:26
SI883,Dubai,DXB,Madrid,MAD,11356,AirAsia,Boeing 737,Business,832.37,155,65,2025-03-20,01:36:09,2025-03-20,04:45:25
QA149,Dubai,DXB,New York,JFK,7535,Singapore Airlines,Boeing 737,First_Class,932.7,193,25,2025-03-15,03:21:18,2025-03-15,05:26:53
SI532,New York,JFK,Dubai,DXB,17714,Qatar Airways,Airbus A320,Economy,120.94,105,33,2025-03-25,04:24:33,2025-03-25,09:19:47
EM176,Madrid,MAD,New York,JFK,15137,Emirates,Airbus A380,Economy,125.46,156,62,2025-03-24,01:38:49,2025-03-24,05:51:06
GA489,Madrid,MAD,New York,JFK,17000,Qatar Airways,Boeing 787,Premium_Economy,527.78,181,133,2025-03-28,08:26:25,2025-03-28,13:09:45
QA617,Madrid,MAD,Jakarta,CGK,12709,Qatar Airways,Boeing 777,Business,878.69,148,132,2025-03-25,07:38:41,2025-03-25,11:10:30
QA292,Sydney,SYD,Madrid,MAD,9024,Garuda Indonesia,Boeing 787,Economy,293.05,121,37,2025-03-16,09:18:13,2025-03-16,11:48:37
EM437,Sydney,SYD,Jakarta,CGK,17833,Qatar Airways,Airbus A320,First_Class,983.06,185,67,2025-03-17,18:07:28,2025-03-17,23:04:41
QA350,Tokyo,HND,Madrid,MAD,16620,Qatar Airways,Boeing 777,Business,760.32,135,20,2025-03-20,00:01:41,2025-03-20,04:38:41
EM815,New York,JFK,Sydney,SYD,7205,Singapore Airlines,Boeing 777,First_Class,986.31,164,66,2025-03-24,12:31:59,2025-03-24,14:32:04
GA256,Tokyo,HND,Sydney,SYD,7593,Singapore Airlines,Boeing 737,First_Class,981.22,149,148,2025-03-16,00:11:10,2025-03-16,02:17:43
QA707,Madrid,MAD,London,LHR,7570,Qatar Airways,Boeing 737,Premium_Economy,461.14,123,56,2025-03-18,20:28:21,2025-03-18,22:34:31
GA907,Madrid,MAD,Tokyo,HND,16232,Garuda Indonesia,Airbus A320,Economy,177.35,144,77,2025-03-25,13:56:57,2025-03-25,18:27:29
EM210,New York,JFK,Sydney,SYD,15737,Emirates,Airbus A380,First_Class,949.51,129,59,2025-03-22,00:03:57,2025-03-22,04:26:14
EM805,Sydney,SYD,Jakarta,CGK,17116,AirAsia,Boeing 737,Business,696.17,107,18,2025-03-15,14:52:10,2025-03-15,19:37:26
SI807,Dubai,DXB,London,LHR,10335,Emirates,Airbus A380,Premium_Economy,548.99,144,70,2025-03-18,11:11:25,2025-03-18,14:03:40
GA436,Dubai,DXB,Sydney,SYD,15523,Singapore Airlines,Boeing 787,First_Class,941.59,170,100,2025-03-19,15:32:45,2025-03-19,19:51:28
EM143,London,LHR,Sydney,SYD,15526,Emirates,Boeing 777,First_Class,966.85,139,116,2025-03-20,04:37:46,2025-03-20,08:56:32
QA567,Tokyo,HND,New York,JFK,15797,AirAsia,Boeing 787,Business,836.29,187,141,2025-03-24,12:05:58,2025-03-24,16:29:15
QA262,Jakarta,CGK,Dubai,DXB,17430,Singapore Airlines,Airbus A380,Premium_Economy,498.26,177,19,2025-03-19,12:17:57,2025-03-19,17:08:27
AI358,Tokyo,HND,New York,JFK,10890,Emirates,Boeing 737,First_Class,928.83,188,149,2025-03-27,00:22:49,2025-03-27,03:24:19
QA716,Tokyo,HND,Dubai,DXB,16507,Singapore Airlines,Boeing 777,Economy,242.7,184,139,2025-03-27,03:23:26,2025-03-27,07:58:33
